"No.","Time","Source","Src Port","Destination","Des Port","Protocol","Length","Info"
"20207","2023-09-10 18:19:33.428591","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=21362 Ack=1176 Win=64640 Len=1448 TSval=3538270877 TSecr=429631924 [TCP PDU reassembled in 20210]"
"20208","2023-09-10 18:19:33.428598","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=22810 Ack=1176 Win=64640 Len=1448 TSval=3538270877 TSecr=429631924 [TCP PDU reassembled in 20210]"
"20209","2023-09-10 18:19:33.428607","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=24258 Ack=1176 Win=64640 Len=1448 TSval=3538270877 TSecr=429631924 [TCP PDU reassembled in 20210]"
"20210","2023-09-10 18:19:33.428733","10.0.0.112","8080","14.0.0.120","37644","HTTP","1461","HTTP/1.1 200 OK  (text/html)"
"20211","2023-09-10 18:19:33.428736","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=1176 Ack=25706 Win=61568 Len=0 TSval=429631925 TSecr=3538270877"
"20212","2023-09-10 18:19:33.429078","14.0.0.120","37644","10.0.0.112","8080","HTTP","186","GET /examples/websocket/index.xhtml HTTP/1.1 "
"20213","2023-09-10 18:19:33.430086","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=27101 Ack=1296 Win=64640 Len=1448 TSval=3538270879 TSecr=429631926 [TCP PDU reassembled in 20214]"
"20214","2023-09-10 18:19:33.430089","10.0.0.112","8080","14.0.0.120","37644","HTTP/XML","126","HTTP/1.1 200 OK "
"20215","2023-09-10 18:19:33.430239","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=1296 Ack=28609 Win=64128 Len=0 TSval=429631927 TSecr=3538270879"
"20216","2023-09-10 18:19:33.430391","14.0.0.120","37644","10.0.0.112","8080","HTTP","168","GET /host-manager HTTP/1.1 "
"20217","2023-09-10 18:19:33.430830","10.0.0.112","8080","14.0.0.120","37644","HTTP","211","HTTP/1.1 302 Found  [Last Chunk]"
"20218","2023-09-10 18:19:33.431081","14.0.0.120","37644","10.0.0.112","8080","HTTP","172","GET /host-manager/add HTTP/1.1 "
"20219","2023-09-10 18:19:33.432399","10.0.0.112","8080","14.0.0.120","37700","HTTP","1258","HTTP/1.1 404 Not Found  (text/html)"
"20220","2023-09-10 18:19:33.432493","14.0.0.120","37700","10.0.0.112","8080","TCP","66","37700  >  8080 [ACK] Seq=125 Ack=1193 Win=64128 Len=0 TSval=429631929 TSecr=3538270881"
"20221","2023-09-10 18:19:33.432778","14.0.0.120","37700","10.0.0.112","8080","HTTP","185","GET /host-manager/host-manager.xml HTTP/1.1 "
"20222","2023-09-10 18:19:33.433960","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=1 Ack=114 Win=65152 Len=1448 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20223","2023-09-10 18:19:33.434063","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=1449 Ack=114 Win=65152 Len=1448 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20224","2023-09-10 18:19:33.434071","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=1449 Win=64128 Len=0 TSval=429631931 TSecr=3538270883"
"20225","2023-09-10 18:19:33.434073","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=2897 Ack=114 Win=65152 Len=1448 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20226","2023-09-10 18:19:33.434074","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=2897 Win=63488 Len=0 TSval=429631931 TSecr=3538270883"
"20227","2023-09-10 18:19:33.434076","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=4345 Ack=114 Win=65152 Len=1448 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20228","2023-09-10 18:19:33.434077","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [PSH, ACK] Seq=5793 Ack=114 Win=65152 Len=1448 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20229","2023-09-10 18:19:33.434189","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=5793 Win=63488 Len=0 TSval=429631931 TSecr=3538270883"
"20230","2023-09-10 18:19:33.434191","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=7241 Win=64128 Len=0 TSval=429631931 TSecr=3538270883"
"20231","2023-09-10 18:19:33.434465","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=7241 Ack=114 Win=65152 Len=1448 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20232","2023-09-10 18:19:33.434471","10.0.0.112","8080","14.0.0.120","37684","TCP","378","8080  >  37684 [PSH, ACK] Seq=8689 Ack=114 Win=65152 Len=312 TSval=3538270883 TSecr=429631903 [TCP PDU reassembled in 20242]"
"20233","2023-09-10 18:19:33.434473","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=8689 Win=64128 Len=0 TSval=429631931 TSecr=3538270883"
"20234","2023-09-10 18:19:33.434589","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=9001 Win=63872 Len=0 TSval=429631931 TSecr=3538270883"
"20235","2023-09-10 18:19:33.434836","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=9001 Ack=114 Win=65152 Len=1448 TSval=3538270884 TSecr=429631931 [TCP PDU reassembled in 20242]"
"20236","2023-09-10 18:19:33.434840","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=10449 Ack=114 Win=65152 Len=1448 TSval=3538270884 TSecr=429631931 [TCP PDU reassembled in 20242]"
"20237","2023-09-10 18:19:33.434842","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=11897 Ack=114 Win=65152 Len=1448 TSval=3538270884 TSecr=429631931 [TCP PDU reassembled in 20242]"
"20238","2023-09-10 18:19:33.434845","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=10449 Win=64128 Len=0 TSval=429631932 TSecr=3538270884"
"20239","2023-09-10 18:19:33.434978","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=13345 Ack=114 Win=65152 Len=1448 TSval=3538270884 TSecr=429631931 [TCP PDU reassembled in 20242]"
"20240","2023-09-10 18:19:33.434982","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=14793 Ack=114 Win=65152 Len=1448 TSval=3538270884 TSecr=429631931 [TCP PDU reassembled in 20242]"
"20241","2023-09-10 18:19:33.434984","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=14793 Win=61568 Len=0 TSval=429631932 TSecr=3538270884"
"20242","2023-09-10 18:19:33.434985","10.0.0.112","8080","14.0.0.120","37684","HTTP","1354","HTTP/1.1 200 OK  (text/html)"
"20243","2023-09-10 18:19:33.435108","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=114 Ack=17529 Win=63488 Len=0 TSval=429631932 TSecr=3538270884"
"20244","2023-09-10 18:19:33.435208","14.0.0.120","37684","10.0.0.112","8080","HTTP","173","GET /host-manager/html HTTP/1.1 "
"20245","2023-09-10 18:19:33.448873","10.0.0.112","8080","14.0.0.120","37662","HTTP","871","HTTP/1.1 200 OK  (text/html)"
"20246","2023-09-10 18:19:33.448896","14.0.0.120","37662","10.0.0.112","8080","TCP","66","37662  >  8080 [ACK] Seq=117 Ack=806 Win=64128 Len=0 TSval=429631946 TSecr=3538270898"
"20247","2023-09-10 18:19:33.449379","14.0.0.120","37662","10.0.0.112","8080","HTTP","175","GET /host-manager/html/* HTTP/1.1 "
"20248","2023-09-10 18:19:33.449389","10.0.0.112","8080","14.0.0.120","37662","TCP","66","8080  >  37662 [ACK] Seq=806 Ack=226 Win=65152 Len=0 TSval=3538270898 TSecr=429631946"
"20249","2023-09-10 18:19:33.452830","10.0.0.112","8080","14.0.0.120","37718","HTTP","1314","HTTP/1.1 404 Not Found  (text/html)"
"20250","2023-09-10 18:19:33.453174","14.0.0.120","37718","10.0.0.112","8080","HTTP","173","GET /host-manager/list HTTP/1.1 "
"20251","2023-09-10 18:19:33.453772","10.0.0.112","8080","14.0.0.120","37702","HTTP","1308","HTTP/1.1 404 Not Found  (text/html)"
"20252","2023-09-10 18:19:33.454084","14.0.0.120","37702","10.0.0.112","8080","HTTP","175","GET /host-manager/remove HTTP/1.1 "
"20253","2023-09-10 18:19:33.457590","10.0.0.112","8080","14.0.0.120","37722","HTTP","1340","HTTP/1.1 404 Not Found  (text/html)"
"20254","2023-09-10 18:19:33.457924","14.0.0.120","37722","10.0.0.112","8080","HTTP","174","GET /host-manager/start HTTP/1.1 "
"20255","2023-09-10 18:19:33.458415","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=28754 Ack=1504 Win=64640 Len=1448 TSval=3538270907 TSecr=429631928 [TCP PDU reassembled in 20256]"
"20256","2023-09-10 18:19:33.458421","10.0.0.112","8080","14.0.0.120","37644","HTTP","244","HTTP/1.1 404 Not Found  (text/html)"
"20257","2023-09-10 18:19:33.458629","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=1504 Ack=30380 Win=64128 Len=0 TSval=429631955 TSecr=3538270907"
"20258","2023-09-10 18:19:33.458816","14.0.0.120","37644","10.0.0.112","8080","HTTP","173","GET /host-manager/stop HTTP/1.1 "
"20259","2023-09-10 18:19:33.459015","10.0.0.112","8080","14.0.0.120","37718","TCP","1514","8080  >  37718 [ACK] Seq=2435 Ack=381 Win=65024 Len=1448 TSval=3538270908 TSecr=429631950 [TCP PDU reassembled in 20260]"
"20260","2023-09-10 18:19:33.459020","10.0.0.112","8080","14.0.0.120","37718","HTTP","245","HTTP/1.1 404 Not Found  (text/html)"
"20261","2023-09-10 18:19:33.459200","14.0.0.120","37718","10.0.0.112","8080","TCP","66","37718  >  8080 [ACK] Seq=381 Ack=4062 Win=64128 Len=0 TSval=429631956 TSecr=3538270908"
"20262","2023-09-10 18:19:33.459362","10.0.0.112","8080","14.0.0.120","37700","TCP","1514","8080  >  37700 [ACK] Seq=1193 Ack=244 Win=65152 Len=1448 TSval=3538270908 TSecr=429631929 [TCP PDU reassembled in 20264]"
"20263","2023-09-10 18:19:33.459368","14.0.0.120","37718","10.0.0.112","8080","HTTP","181","GET /invoker/JMXInvokerServlet HTTP/1.1 "
"20264","2023-09-10 18:19:33.459369","10.0.0.112","8080","14.0.0.120","37700","HTTP","257","HTTP/1.1 404 Not Found  (text/html)"
"20265","2023-09-10 18:19:33.459462","10.0.0.112","8080","14.0.0.120","37702","TCP","1514","8080  >  37702 [ACK] Seq=2392 Ack=362 Win=65024 Len=1448 TSval=3538270908 TSecr=429631951 [TCP PDU reassembled in 20267]"
"20266","2023-09-10 18:19:33.459552","14.0.0.120","37700","10.0.0.112","8080","TCP","66","37700  >  8080 [ACK] Seq=244 Ack=2832 Win=64128 Len=0 TSval=429631956 TSecr=3538270908"
"20267","2023-09-10 18:19:33.459553","10.0.0.112","8080","14.0.0.120","37702","HTTP","247","HTTP/1.1 404 Not Found  (text/html)"
"20268","2023-09-10 18:19:33.459631","14.0.0.120","37700","10.0.0.112","8080","HTTP","167","GET /jmx-console HTTP/1.1 "
"20269","2023-09-10 18:19:33.459632","14.0.0.120","37702","10.0.0.112","8080","TCP","66","37702  >  8080 [ACK] Seq=362 Ack=4021 Win=64128 Len=0 TSval=429631956 TSecr=3538270908"
"20270","2023-09-10 18:19:33.459712","14.0.0.120","37702","10.0.0.112","8080","HTTP","179","GET /jmx-console/HtmlAdaptor HTTP/1.1 "
"20271","2023-09-10 18:19:33.460312","10.0.0.112","8080","14.0.0.120","37702","HTTP","1235","HTTP/1.1 404 Not Found  (text/html)"
"20272","2023-09-10 18:19:33.460680","10.0.0.112","8080","14.0.0.120","37700","HTTP","1211","HTTP/1.1 404 Not Found  (text/html)"
"20273","2023-09-10 18:19:33.460688","14.0.0.120","37702","10.0.0.112","8080","HTTP","168","GET /jsp-examples HTTP/1.1 "
"20274","2023-09-10 18:19:33.460967","14.0.0.120","37700","10.0.0.112","8080","HTTP","163","GET /manager HTTP/1.1 "
"20275","2023-09-10 18:19:33.461235","10.0.0.112","8080","14.0.0.120","37718","HTTP","1240","HTTP/1.1 404 Not Found  (text/html)"
"20276","2023-09-10 18:19:33.461486","14.0.0.120","37718","10.0.0.112","8080","HTTP","170","GET /manager/deploy HTTP/1.1 "
"20277","2023-09-10 18:19:33.463587","10.0.0.112","8080","14.0.0.120","37674","HTTP","1346","HTTP/1.1 404 Not Found  (text/html)"
"20278","2023-09-10 18:19:33.464037","14.0.0.120","37674","10.0.0.112","8080","HTTP","168","GET /manager/html HTTP/1.1 "
"20279","2023-09-10 18:19:33.465528","10.0.0.112","8080","14.0.0.120","37702","HTTP","1213","HTTP/1.1 404 Not Found  (text/html)"
"20280","2023-09-10 18:19:33.465681","10.0.0.112","8080","14.0.0.120","37712","TCP","66","8080  >  37712 [ACK] Seq=142 Ack=228 Win=65024 Len=0 TSval=3538270915 TSecr=429631915"
"20281","2023-09-10 18:19:33.465974","14.0.0.120","37702","10.0.0.112","8080","HTTP","170","GET /manager/html/* HTTP/1.1 "
"20282","2023-09-10 18:19:33.466596","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=20900 Ack=369 Win=65024 Len=1448 TSval=3538270915 TSecr=429631955 [TCP PDU reassembled in 20283]"
"20283","2023-09-10 18:19:33.466600","10.0.0.112","8080","14.0.0.120","37722","HTTP","246","HTTP/1.1 404 Not Found  (text/html)"
"20284","2023-09-10 18:19:33.466782","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=369 Ack=22528 Win=64128 Len=0 TSval=429631963 TSecr=3538270915"
"20285","2023-09-10 18:19:33.466935","14.0.0.120","37722","10.0.0.112","8080","HTTP","171","GET /manager/install HTTP/1.1 "
"20286","2023-09-10 18:19:33.470227","10.0.0.112","8080","14.0.0.120","37712","HTTP","1268","HTTP/1.1 404 Not Found  (text/html)"
"20287","2023-09-10 18:19:33.470563","14.0.0.120","37712","10.0.0.112","8080","HTTP","172","GET /manager/jmxproxy HTTP/1.1 "
"20288","2023-09-10 18:19:33.470680","10.0.0.112","8080","14.0.0.120","37712","TCP","66","8080  >  37712 [ACK] Seq=1344 Ack=334 Win=65024 Len=0 TSval=3538270920 TSecr=429631967"
"20289","2023-09-10 18:19:33.473029","10.0.0.112","8080","14.0.0.120","37662","TCP","1514","8080  >  37662 [ACK] Seq=806 Ack=226 Win=65152 Len=1448 TSval=3538270922 TSecr=429631946 [TCP PDU reassembled in 20290]"
"20290","2023-09-10 18:19:33.473033","10.0.0.112","8080","14.0.0.120","37662","HTTP","950","HTTP/1.1 401 Unauthorized  (text/html)"
"20291","2023-09-10 18:19:33.473120","14.0.0.120","37662","10.0.0.112","8080","TCP","66","37662  >  8080 [ACK] Seq=226 Ack=3138 Win=64128 Len=0 TSval=429631970 TSecr=3538270922"
"20292","2023-09-10 18:19:33.473479","14.0.0.120","37662","10.0.0.112","8080","HTTP","174","GET /manager/jmxproxy/* HTTP/1.1 "
"20293","2023-09-10 18:19:33.474095","10.0.0.112","8080","14.0.0.120","37700","HTTP","206","HTTP/1.1 302 Found  [Last Chunk]"
"20294","2023-09-10 18:19:33.474483","14.0.0.120","37700","10.0.0.112","8080","HTTP","168","GET /manager/list HTTP/1.1 "
"20295","2023-09-10 18:19:33.475341","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=30380 Ack=1611 Win=64640 Len=1448 TSval=3538270924 TSecr=429631955 [TCP PDU reassembled in 20296]"
"20296","2023-09-10 18:19:33.475345","10.0.0.112","8080","14.0.0.120","37644","HTTP","245","HTTP/1.1 404 Not Found  (text/html)"
"20297","2023-09-10 18:19:33.475647","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=1611 Ack=32007 Win=64128 Len=0 TSval=429631972 TSecr=3538270924"
"20298","2023-09-10 18:19:33.475907","14.0.0.120","37644","10.0.0.112","8080","HTTP","175","GET /manager/manager.xml HTTP/1.1 "
"20299","2023-09-10 18:19:33.476139","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=17529 Ack=221 Win=65152 Len=1448 TSval=3538270925 TSecr=429631932 [TCP PDU reassembled in 20300]"
"20300","2023-09-10 18:19:33.476147","10.0.0.112","8080","14.0.0.120","37684","HTTP","950","HTTP/1.1 401 Unauthorized  (text/html)"
"20301","2023-09-10 18:19:33.476326","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=221 Ack=19861 Win=64128 Len=0 TSval=429631973 TSecr=3538270925"
"20302","2023-09-10 18:19:33.476420","14.0.0.120","37684","10.0.0.112","8080","HTTP","170","GET /manager/reload HTTP/1.1 "
"20303","2023-09-10 18:19:33.484407","10.0.0.112","8080","14.0.0.120","37700","TCP","1514","8080  >  37700 [ACK] Seq=4117 Ack=544 Win=65152 Len=1448 TSval=3538270933 TSecr=429631971 [TCP PDU reassembled in 20304]"
"20304","2023-09-10 18:19:33.484418","10.0.0.112","8080","14.0.0.120","37700","HTTP","307","HTTP/1.1 404 Not Found  (text/html)"
"20305","2023-09-10 18:19:33.484522","14.0.0.120","37700","10.0.0.112","8080","TCP","66","37700  >  8080 [ACK] Seq=544 Ack=5806 Win=64128 Len=0 TSval=429631981 TSecr=3538270933"
"20306","2023-09-10 18:19:33.484838","14.0.0.120","37700","10.0.0.112","8080","HTTP","170","GET /manager/remove HTTP/1.1 "
"20307","2023-09-10 18:19:33.485543","10.0.0.112","8080","14.0.0.120","37674","TCP","1514","8080  >  37674 [ACK] Seq=2414 Ack=366 Win=65024 Len=1448 TSval=3538270934 TSecr=429631961 [TCP PDU reassembled in 20308]"
"20308","2023-09-10 18:19:33.485644","10.0.0.112","8080","14.0.0.120","37674","HTTP","1374","HTTP/1.1 401 Unauthorized  (text/html)"
"20309","2023-09-10 18:19:33.485738","14.0.0.120","37674","10.0.0.112","8080","TCP","66","37674  >  8080 [ACK] Seq=366 Ack=5170 Win=64128 Len=0 TSval=429631982 TSecr=3538270934"
"20310","2023-09-10 18:19:33.486008","14.0.0.120","37674","10.0.0.112","8080","HTTP","173","GET /manager/resources HTTP/1.1 "
"20311","2023-09-10 18:19:33.486201","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=19861 Ack=325 Win=65152 Len=1448 TSval=3538270935 TSecr=429631973 [TCP PDU reassembled in 20312]"
"20312","2023-09-10 18:19:33.486205","10.0.0.112","8080","14.0.0.120","37684","HTTP","309","HTTP/1.1 404 Not Found  (text/html)"
"20313","2023-09-10 18:19:33.486302","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=325 Ack=21552 Win=64128 Len=0 TSval=429631983 TSecr=3538270935"
"20314","2023-09-10 18:19:33.486398","14.0.0.120","37684","10.0.0.112","8080","HTTP","169","GET /manager/roles HTTP/1.1 "
"20315","2023-09-10 18:19:33.490142","10.0.0.112","8080","14.0.0.120","37700","TCP","1514","8080  >  37700 [ACK] Seq=5806 Ack=648 Win=65152 Len=1448 TSval=3538270939 TSecr=429631981 [TCP PDU reassembled in 20316]"
"20316","2023-09-10 18:19:33.490149","10.0.0.112","8080","14.0.0.120","37700","HTTP","309","HTTP/1.1 404 Not Found  (text/html)"
"20317","2023-09-10 18:19:33.490282","14.0.0.120","37700","10.0.0.112","8080","TCP","66","37700  >  8080 [ACK] Seq=648 Ack=7497 Win=64128 Len=0 TSval=429631987 TSecr=3538270939"
"20318","2023-09-10 18:19:33.490494","14.0.0.120","37700","10.0.0.112","8080","HTTP","168","GET /manager/save HTTP/1.1 "
"20319","2023-09-10 18:19:33.490609","10.0.0.112","8080","14.0.0.120","37684","TCP","1514","8080  >  37684 [ACK] Seq=21552 Ack=428 Win=65152 Len=1448 TSval=3538270940 TSecr=429631983 [TCP PDU reassembled in 20320]"
"20320","2023-09-10 18:19:33.490614","10.0.0.112","8080","14.0.0.120","37684","HTTP","308","HTTP/1.1 404 Not Found  (text/html)"
"20321","2023-09-10 18:19:33.490716","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=428 Ack=23242 Win=64128 Len=0 TSval=429631987 TSecr=3538270940"
"20322","2023-09-10 18:19:33.490929","14.0.0.120","37684","10.0.0.112","8080","HTTP","174","GET /manager/serverinfo HTTP/1.1 "
"20323","2023-09-10 18:19:33.497677","10.0.0.112","8080","14.0.0.120","37702","TCP","1514","8080  >  37702 [ACK] Seq=6337 Ack=681 Win=65024 Len=1448 TSval=3538270947 TSecr=429631963 [TCP PDU reassembled in 20324]"
"20324","2023-09-10 18:19:33.497687","10.0.0.112","8080","14.0.0.120","37702","HTTP","1374","HTTP/1.1 401 Unauthorized  (text/html)"
"20325","2023-09-10 18:19:33.497689","10.0.0.112","8080","14.0.0.120","37712","TCP","1514","8080  >  37712 [ACK] Seq=1344 Ack=334 Win=65024 Len=1448 TSval=3538270947 TSecr=429631967 [TCP PDU reassembled in 20326]"
"20326","2023-09-10 18:19:33.497787","10.0.0.112","8080","14.0.0.120","37712","HTTP","1374","HTTP/1.1 401 Unauthorized  (text/html)"
"20327","2023-09-10 18:19:33.497792","14.0.0.120","37702","10.0.0.112","8080","TCP","66","37702  >  8080 [ACK] Seq=681 Ack=9093 Win=64128 Len=0 TSval=429631994 TSecr=3538270947"
"20328","2023-09-10 18:19:33.498052","14.0.0.120","37712","10.0.0.112","8080","TCP","66","37712  >  8080 [ACK] Seq=334 Ack=4100 Win=64128 Len=0 TSval=429631995 TSecr=3538270947"
"20329","2023-09-10 18:19:33.498271","14.0.0.120","37702","10.0.0.112","8080","HTTP","172","GET /manager/sessions HTTP/1.1 "
"20330","2023-09-10 18:19:33.498280","14.0.0.120","37712","10.0.0.112","8080","HTTP","169","GET /manager/start HTTP/1.1 "
"20331","2023-09-10 18:19:33.499295","10.0.0.112","8080","14.0.0.120","37702","TCP","1514","8080  >  37702 [ACK] Seq=9093 Ack=787 Win=65024 Len=1448 TSval=3538270948 TSecr=429631995 [TCP PDU reassembled in 20332]"
"20332","2023-09-10 18:19:33.499300","10.0.0.112","8080","14.0.0.120","37702","HTTP","311","HTTP/1.1 404 Not Found  (text/html)"
"20333","2023-09-10 18:19:33.499493","10.0.0.112","8080","14.0.0.120","37712","TCP","1514","8080  >  37712 [ACK] Seq=4100 Ack=437 Win=65024 Len=1448 TSval=3538270948 TSecr=429631995 [TCP PDU reassembled in 20335]"
"20334","2023-09-10 18:19:33.499499","14.0.0.120","37702","10.0.0.112","8080","TCP","66","37702  >  8080 [ACK] Seq=787 Ack=10786 Win=64128 Len=0 TSval=429631996 TSecr=3538270948"
"20335","2023-09-10 18:19:33.499500","10.0.0.112","8080","14.0.0.120","37712","HTTP","308","HTTP/1.1 404 Not Found  (text/html)"
"20336","2023-09-10 18:19:33.499597","14.0.0.120","37712","10.0.0.112","8080","TCP","66","37712  >  8080 [ACK] Seq=437 Ack=5790 Win=64128 Len=0 TSval=429631996 TSecr=3538270948"
"20337","2023-09-10 18:19:33.499599","14.0.0.120","37702","10.0.0.112","8080","HTTP","174","GET /manager/status.xsd HTTP/1.1 "
"20338","2023-09-10 18:19:33.499809","14.0.0.120","37712","10.0.0.112","8080","HTTP","172","GET /manager/status/* HTTP/1.1 "
"20339","2023-09-10 18:19:33.500146","10.0.0.112","8080","14.0.0.120","37674","TCP","1514","8080  >  37674 [ACK] Seq=5170 Ack=473 Win=65024 Len=1448 TSval=3538270949 TSecr=429631983 [TCP PDU reassembled in 20340]"
"20340","2023-09-10 18:19:33.500150","10.0.0.112","8080","14.0.0.120","37674","HTTP","312","HTTP/1.1 404 Not Found  (text/html)"
"20341","2023-09-10 18:19:33.500331","14.0.0.120","37674","10.0.0.112","8080","TCP","66","37674  >  8080 [ACK] Seq=473 Ack=6864 Win=64128 Len=0 TSval=429631997 TSecr=3538270949"
"20342","2023-09-10 18:19:33.500513","14.0.0.120","37674","10.0.0.112","8080","HTTP","168","GET /manager/stop HTTP/1.1 "
"20343","2023-09-10 18:19:33.501089","10.0.0.112","8080","14.0.0.120","37712","TCP","1514","8080  >  37712 [ACK] Seq=5790 Ack=543 Win=65024 Len=1448 TSval=3538270950 TSecr=429631996 [TCP PDU reassembled in 20344]"
"20344","2023-09-10 18:19:33.501093","10.0.0.112","8080","14.0.0.120","37712","HTTP","1374","HTTP/1.1 401 Unauthorized  (text/html)"
"20345","2023-09-10 18:19:33.501190","14.0.0.120","37712","10.0.0.112","8080","TCP","66","37712  >  8080 [ACK] Seq=543 Ack=8546 Win=64128 Len=0 TSval=429631998 TSecr=3538270950"
"20346","2023-09-10 18:19:33.501286","14.0.0.120","37712","10.0.0.112","8080","HTTP","172","GET /manager/undeploy HTTP/1.1 "
"20347","2023-09-10 18:19:33.501377","10.0.0.112","8080","14.0.0.120","37702","TCP","1514","8080  >  37702 [ACK] Seq=10786 Ack=895 Win=65024 Len=1448 TSval=3538270950 TSecr=429631996 [TCP PDU reassembled in 20350]"
"20348","2023-09-10 18:19:33.501472","10.0.0.112","8080","14.0.0.120","37702","TCP","1514","8080  >  37702 [ACK] Seq=12234 Ack=895 Win=65024 Len=1448 TSval=3538270950 TSecr=429631996 [TCP PDU reassembled in 20350]"
"20349","2023-09-10 18:19:33.501475","10.0.0.112","8080","14.0.0.120","37702","TCP","1514","8080  >  37702 [ACK] Seq=13682 Ack=895 Win=65024 Len=1448 TSval=3538270950 TSecr=429631996 [TCP PDU reassembled in 20350]"
"20350","2023-09-10 18:19:33.501577","10.0.0.112","8080","14.0.0.120","37702","HTTP","299","HTTP/1.1 200 OK "
"20351","2023-09-10 18:19:33.501581","14.0.0.120","37702","10.0.0.112","8080","TCP","66","37702  >  8080 [ACK] Seq=895 Ack=15130 Win=64128 Len=0 TSval=429631998 TSecr=3538270950"
"20352","2023-09-10 18:19:33.501676","10.0.0.112","8080","14.0.0.120","37718","TCP","66","8080  >  37718 [ACK] Seq=5236 Ack=600 Win=65024 Len=0 TSval=3538270951 TSecr=429631958"
"20353","2023-09-10 18:19:33.501864","14.0.0.120","37702","10.0.0.112","8080","HTTP","175","GET /server-manager/html HTTP/1.1 "
"20354","2023-09-10 18:19:33.502686","10.0.0.112","8080","14.0.0.120","37702","HTTP","1227","HTTP/1.1 404 Not Found  (text/html)"
"20355","2023-09-10 18:19:33.503010","14.0.0.120","37702","10.0.0.112","8080","HTTP","172","GET /servlet/default/ HTTP/1.1 "
"20356","2023-09-10 18:19:33.503302","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=32007 Ack=1720 Win=64640 Len=1448 TSval=3538270952 TSecr=429631972 [TCP PDU reassembled in 20357]"
